EstablecimientoCodigoAntiguo;EstablecimientoCodigo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;EstablecimientoGlosa;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion;FechaCierre
;201143;;;6;Libertador Gral. B. O'Higgins;15;Servicio de Salud Del Libertador B.O'Higgins;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar N° 8 Dr. Nicolás Díaz Sánchez;Centro de Salud Familiar;Municipal;Primario;6101;Rancagua;Avenida;2411;Nelsón Pereira;722332800;08-04-2011;NO;No Aplica;No Aplica;-3.413.686;-7.074.091;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;27-12-2021;
33-396;133396;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Quellón;Centro de Salud Familiar;Municipal;Primario;10208;Quellón;Calle;590;Galvarino Riveros;652683507;;NO;No Aplica;No Aplica;-4.311.444;-7.361.254;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-345;133345;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Chonchi;Centro de Salud Familiar;Municipal;Primario;10203;Chonchi;Calle;;Chonchi;652671643;;NO;No Aplica;No Aplica;-4.262.453;-737.675;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-355;133355;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Puqueldón;Centro de Salud Familiar;Municipal;Primario;10206;Puqueldón;Calle;;Puqueldón;652250193;;NO;No Aplica;No Aplica;-425.988;-736.765;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-375;133375;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Dr. René Tapia Salgado;Centro de Salud Familiar;Municipal;Primario;10201;Castro;Calle;939;Galvarino Riveros;652632216;;NO;No Aplica;No Aplica;-4.247.437;-7.377.202;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-909;200009;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Quillahue;Centro de Salud Familiar;Municipal;Primario;10201;Castro;Calle;2719;Galvarino Riveros Norte;652773080;27-12-2013;NO;No Aplica;No Aplica;-4.246.066;-7.379.259;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-360;133360;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Curaco de Vélez;Centro de Salud Familiar;Municipal;Primario;10204;Curaco de Vélez;Calle;6;Gabriela Mistral;652667388;;NO;No Aplica;No Aplica;-4.243.967;-7.360.028;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-350;133350;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Dalcahue;Centro de Salud Familiar;Municipal;Primario;10205;Dalcahue;Calle;315;Ramón Freire;652641295;;NO;No Aplica;No Aplica;-4.237.922;-7.365.206;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-340;133340;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Quemchi;Centro de Salud Familiar;Municipal;Primario;10209;Quemchi;Avenida;;Johnstone;652891231;25-05-2015;NO;No Aplica;No Aplica;-421.372.908;-7.347.450.366;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-380;124380;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Río Negro Hornopirén;Centro de Salud Familiar;Servicio de Salud;Primario;10403;Hualaihué;Calle;25;Diego Portales;652328630;;NO;No Aplica;No Aplica;-4.196.271;-724.689;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-325;133325;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Pudeto Bajo;Centro de Salud Familiar;Municipal;Primario;10202;Ancud;Calle;;Población Padre Hurtado;652623622;;NO;No Aplica;No Aplica;-4.187.915;-7.379.683;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
33-390;133390;;;10;Los Lagos;33;Servicio de Salud Chiloé;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Dr. Manuel Ferreira Guzman;Centro de Salud Familiar;Municipal;Primario;10202;Ancud;Calle;750;Almirante Latorre;652623623;;NO;No Aplica;No Aplica;-418.668;-7.381.661;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-396;124396;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Calbuco;Centro de Salud Familiar;Municipal;Primario;10102;Calbuco;Calle;132;Eulogio Goycolea, esquina Manuel Rodríguez;;;NO;No Aplica;No Aplica;-417.697;-7.312.936;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-325;124325;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Carelmapu;Centro de Salud Familiar;Municipal;Primario;10108;Maullín;Avenida;;Circunvalación, localidad de Carelmapu;652477401;25-11-2011;NO;No Aplica;No Aplica;-4.174.115;-7.370.161;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-412;124412;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Cochamó;Centro de Salud Familiar;Municipal;Primario;10103;Cochamó;Calle;;Bueras;659382;27-12-2017;NO;No Aplica;No Aplica;-416.641;-722.958;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-385;124385;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar San Pablo Mirasol (ONG);Centro de Salud Familiar;Otra Institución;Primario;10101;Puerto Montt;Calle;;Ebensperger Alto;652254452;;NO;No Aplica;No Aplica;-4.147.511;-7.296.188;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-381;124381;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Padre Hurtado;Centro de Salud Familiar;Municipal;Primario;10101;Puerto Montt;Avenida;;La Cruz;652437629;;NO;No Aplica;No Aplica;-4.147.496;-7.298.464;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-305;124305;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Angelmó;Centro de Salud Familiar;Municipal;Primario;10101;Puerto Montt;Calle;;Ecuador;652292498;;NO;No Aplica;No Aplica;-4.147.326;-7.295.412;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-315;124315;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Carmela Carvajal;Centro de Salud Familiar;Municipal;Primario;10101;Puerto Montt;Calle;1188;Regimiento;652252083;;NO;No Aplica;No Aplica;-4.146.837;-7.291.657;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-320;124320;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Techo para todos (ONG);Centro de Salud Familiar;Otra Institución;Primario;10101;Puerto Montt;Calle;;Santa Inés;652273510;;NO;No Aplica;No Aplica;-4.146.183;-7.296.509;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-310;124310;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Antonio Varas;Centro de Salud Familiar;Municipal;Primario;10101;Puerto Montt;Calle;;Dalcahue;652253020;;NO;No Aplica;No Aplica;-4.146.122;-7.292.951;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-330;124330;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Los Muermos;Centro de Salud Familiar;Municipal;Primario;10106;Los Muermos;Calle;;Carlos Ibáñez del Campo;652211401;;NO;No Aplica;No Aplica;-4.139.882;-7.345.951;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-395;124395;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Alerce;Centro de Salud Familiar;Municipal;Primario;10101;Puerto Montt;Calle;;Alerce;652330087;;NO;No Aplica;No Aplica;-4.139.764;-7.290.352;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-335;124335;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Nº 1 Puerto Varas;Centro de Salud Familiar;Municipal;Primario;10109;Puerto Varas;Calle;;Puerto Varas;800500008;;NO;No Aplica;No Aplica;-4.132.902;-7.296.906;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-370;124370;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Los Volcanes;Centro de Salud Familiar;Municipal;Primario;10107;Llanquihue;Calle;;Llanquihue;642336700;;NO;No Aplica;No Aplica;-4.126.876;-7.299.869;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
24-365;124365;;;10;Los Lagos;24;Servicio de Salud Del Reloncaví;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Frutillar Alto;Centro de Salud Familiar;Municipal;Primario;10105;Frutillar;Calle;;Frutillar;800500003;;NO;No Aplica;No Aplica;-4.112.948;-7.305.945;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-307;123307;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Purranque;Centro de Salud Familiar;Municipal;Primario;10303;Purranque;Calle;415;21 de Mayo;800500017;;NO;No Aplica;No Aplica;-4.091.304;-7.315.482;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-309;123309;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Practicante Pablo Araya (Ex Río Negro);Centro de Salud Familiar;Municipal;Primario;10305;Río Negro;Calle;;Buschmann;642643110;;NO;No Aplica;No Aplica;-4.079.306;-7.321.565;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-304;123304;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Entre Lagos;Centro de Salud Familiar;Municipal;Primario;10304;Puyehue;Calle;;Luis Pasteur;800500300;;NO;No Aplica;No Aplica;-406.844;-7.260.264;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-312;123312;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Puaucho;Centro de Salud Familiar;Municipal;Primario;10306;San Juan de la Costa;Calle;;Norte Sur;642336930;;NO;No Aplica;No Aplica;-4.060.509;-7.346.802;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-303;123303;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Rahue Alto;Centro de Salud Familiar;Municipal;Primario;10301;Osorno;Calle;2160;Real;800500307;;NO;No Aplica;No Aplica;-405.914;-7.316.979;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-311;123311;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Bahía Mansa;Centro de Salud Familiar;Municipal;Primario;10306;San Juan de la Costa;Calle;;Bahía Mansa;642375364;;NO;No Aplica;No Aplica;-405.867;-7.373.336;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-302;123302;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Ovejería;Centro de Salud Familiar;Municipal;Primario;10301;Osorno;Calle;602;Martín Ruiz de Gamboa;800500015;;NO;No Aplica;No Aplica;-4.058.552;-7.314.987;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-300;123300;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Dr. Pedro Jáuregui;Centro de Salud Familiar;Municipal;Primario;10301;Osorno;Calle;370;Victoria;800500012;;NO;No Aplica;No Aplica;-4.057.302;-7.315.832;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-301;123301;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Dr. Marcelo Lopetegui Adams;Centro de Salud Familiar;Municipal;Primario;10301;Osorno;Calle;1400;Los Carrera;800500014;;NO;No Aplica;No Aplica;-4.057.215;-7.312.492;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-310;123310;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Quinto Centenario;Centro de Salud Familiar;Municipal;Primario;10301;Osorno;Calle;1620;Sevilla;642232507;;NO;No Aplica;No Aplica;-4.056.792;-7.317.099;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-306;123306;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Pampa Alegre;Centro de Salud Familiar;Municipal;Primario;10301;Osorno;Calle;769;Los Héroes de La Concepción;800500016;;NO;No Aplica;No Aplica;-4.056.378;-7.315.344;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
23-305;123305;;;10;Los Lagos;23;Servicio de Salud Osorno;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar San Pablo;Centro de Salud Familiar;Municipal;Primario;10307;San Pablo;Calle;788;Colón;642381228;;NO;No Aplica;No Aplica;-4.040.656;-7.300.791;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
22-312;122312;;;14;Los Ríos;22;Servicio de Salud Los Rios;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Río Bueno;Centro de Salud Familiar;Municipal;Primario;14204;Río Bueno;Calle;1500;Ejército Libertador;642344551;01-01-2004;NO;No Aplica;No Aplica;-4.033.526;-7.295.019;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
22-306;122306;;;14;Los Ríos;22;Servicio de Salud Los Rios;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;CESFAM Lago Ranco;Centro de Salud Familiar;Municipal;Primario;14203;Lago Ranco;Calle;655;Concepción;632491505;11-07-2014;NO;No Aplica;No Aplica;-4.032.184;-7.247.154;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
22-310;122310;;;14;Los Ríos;22;Servicio de Salud Los Rios;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Dr. Alfredo Gantz Mann;Centro de Salud Familiar;Municipal;Primario;14201;La Unión;Calle;55;Los Tineos;632336770;01-01-2004;NO;No Aplica;No Aplica;-403.051.279;-730.626.356;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
22-305;122305;;;14;Los Ríos;22;Servicio de Salud Los Rios;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Belarmina Paredes;Centro de Salud Familiar;Municipal;Primario;14202;Futrono;Calle;;Acharan Arce;632264591;01-01-2004;NO;No Aplica;No Aplica;-4.012.564;-7.238.267;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
22-315;122315;;;14;Los Ríos;22;Servicio de Salud Los Rios;Perteneciente al Sistema Nacional de Servicios de Salud;Centro de Salud Familiar (CESFAM);Establecimiento de Salud;Centro de Salud Familiar Lautaro Caro Ríos;Centro de Salud Familiar;Municipal;Primario;14107;Paillaco;Calle;;Mac-Iver;632264500;;NO;No Aplica;No Aplica;-4.006.633;-7.286.952;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
